id,ds,max_vel,beta,err_x,err_v
0,12.929211970368746,33.76164881878657,1.6660577480943104,1353.4863842400741,13.45167233992376
1,13.255082586164066,13.319165242318277,1.3698164004425069,13737.639063203216,12.334140680798853
2,14.393387421177682,21.71155229118196,1.7824632664682563,8806.413440802487,12.538769926475135
3,17.025446338634932,19.341166713830766,1.6236765321221156,12742.356084756082,12.797714524474907
4,16.915835130926506,30.23692109227787,1.687348980902881,6432.391810806699,12.058590977728167
5,14.635023422026968,21.803257415075105,1.6328129907908082,7532.438608647184,12.443238628119943
6,15.232487099507342,28.172895723538304,1.5748376894986755,3909.660991502283,11.411140893026383
7,12.382296367879107,25.435128675737612,1.5436311937335885,1137.8772335912795,10.940419722628764
8,16.859416373165722,21.88464384949264,1.4131514605852113,8034.086037854156,12.531796761962273
9,16.482496128748853,35.12773650965262,1.7707288850717484,4600.423631870328,11.3190937093802
10,17.16768412095807,13.474516110216378,1.5781387998113592,20046.142556566436,13.234218792694525
11,17.692360534938576,20.93730378300293,1.5340561667580754,11215.618464907924,12.793127038899609
12,12.517758808751555,32.24457370904301,1.43216613251019,3578.1483975045185,13.46158818684036
13,17.8924084331453,29.082240323717865,1.6885117291632283,8274.389942053516,12.616410328855837
14,16.84711588304507,25.14920397568722,1.4755421203262835,6510.4897514361255,12.572579005294825
15,12.38910925737311,14.443543724992907,1.3801062071843786,10035.600542432763,12.072899012172641
16,16.809624114929758,37.42954851411439,1.7506246922195183,3766.2390904917497,11.130126527730333
17,13.256034477502048,28.49464561915617,1.7052751828338182,2351.872702156686,10.725399927682068
18,13.929606699129286,30.9318126038888,1.3063593588635933,2350.259318413338,9.704732535758108
19,12.727184078096903,35.2588430927231,1.4613348996254936,4608.118048307947,14.990245377358296
20,17.105999109166135,16.15747868706851,1.799172530437494,17759.304715854698,13.094616741569777
21,15.295933813302089,38.320504667512935,1.768395120363906,1266.058574514172,13.414214433451383
22,17.426351544632546,28.28923955482353,1.666725313273312,7812.104686057426,12.60426397198716
23,17.035332952385158,36.564942913209606,1.3038519573426541,1491.7312358049296,8.1879723088065
24,17.381389731452302,16.82514525054198,1.33980608492613,13038.135348615206,12.500659347672519
25,12.945574532738867,24.7902693615953,1.3726094914393925,692.9203209201152,11.063343423816812
26,14.459307711617637,27.724564010285228,1.2313015024007108,892.9258852654622,11.255296289048651
27,13.658394143795675,30.891920195513684,1.403017302525252,1634.2816693279476,9.504481801979098
28,16.620379255193278,33.589797565798804,1.644133156721205,3903.4017511897896,10.995316757744911
29,17.784663098309764,39.408073193442384,1.2726491177304855,2461.046411045653,12.549697436925108
30,14.590444709540458,39.208097391219276,1.4064235391475204,4699.315137222084,15.985405233717831
31,13.256125909315745,22.94067941933197,1.7561054375603127,6002.479468258052,12.230880347154198
32,12.000801501248704,13.206154427842456,1.31766989086551,11557.818126311804,12.107595875594964
33,17.855781744015147,33.2922643214272,1.6905153042227683,6297.663012074245,11.694274731140199
34,17.78196794244613,14.246003210012777,1.2895200035463836,17114.40701028071,12.844385672989633
35,17.530973662837113,14.234603726932779,1.4938303588922488,18560.989073254685,13.055061825686263
36,15.647260454239586,33.88576067261578,1.47016585270805,228.66566763325898,8.606481469757835
37,16.813614952309393,39.21695070270451,1.423071813831557,1571.3735012840489,13.781258117040137
38,16.54349697734535,14.612423031420814,1.6221613162996804,17845.86413557531,12.99103699662412
39,14.516127209951483,35.55344492093527,1.749972602028698,1193.7711643084667,12.477750927269858
40,12.611600489919773,25.655013372226794,1.5094553096086607,1007.0972551519045,10.996803107680257
41,17.112043992209415,18.06387976028903,1.454993266589987,12387.449064932196,12.565234222797155
42,12.544777734222759,29.281070974198993,1.7373333733630811,1169.5979979692058,8.988424790833404
43,16.614772051292952,33.76824936092096,1.5439048745330786,2514.4503634776347,11.033372847443925
44,15.365857330183113,12.859956085979517,1.7733344204804387,20492.467909781302,13.272952578751994
45,15.140850474079013,12.14766610395774,1.278287510362058,18281.23727006241,12.853067538018202
46,12.76818367488042,12.215742587226353,1.7951063819643602,18734.44142822046,12.960481445237328
47,12.305601227709156,17.289549992662966,1.5691891379726284,7365.816251800455,12.169644776114287
48,17.48001006588778,24.62298537042806,1.4999753289190005,7917.118814150237,12.599897930260072
50,16.308277773133682,12.085900726495126,1.3223577379373224,20042.676263831385,13.108482647786872
51,16.975345444920578,24.525630137913986,1.7118218424864446,9850.811975810078,12.72142166255657
52,17.322486356456437,27.961210192448817,1.7313713225383038,8649.241913129874,12.689206936959792
53,17.352834664543394,24.11869729970988,1.2610830607225483,5203.755616126891,12.232972816038968
54,14.623021911299862,35.90741057714939,1.489292432299448,1978.3901246306773,13.90721481519227
55,12.551225428736064,24.105822817680192,1.4562974668896578,1285.6291227694605,11.232594977405151
56,16.798829454567052,38.62887260594354,1.4559490698623248,863.4322266695231,12.3032291002499
57,16.54069155111863,13.71437343777248,1.214654307847648,16007.756174218985,12.643652848534714
58,12.71795481409648,35.69694878755044,1.3934882133912347,5546.690897000335,15.423817465470458
59,12.051741927789255,33.51682028150357,1.322190036281934,5948.7846180855,15.060569219516122
60,17.940226790536702,28.48032030911852,1.2560565781793094,3121.2117119663876,12.041182966022363
61,17.547736823361497,16.045252364301366,1.4184145134441009,15125.861726167323,12.725145608243889
62,12.80035680539314,38.771747973871655,1.701800655496209,3761.951174514447,16.224219201498055
63,15.342876936719453,39.43710326842297,1.5305230687363907,2276.4918371497465,15.365254993667499
64,17.502405606416023,39.29400778424364,1.491133602125266,317.38276311043603,10.44432474317448
65,13.456715575766678,29.929566281113985,1.5966766475829595,713.8406504688867,8.518949805586056
66,16.9528090682355,28.332559709484812,1.2321106040254048,1830.4242057255265,11.65851324440623
67,14.934872083462366,37.1694664252204,1.47588929826232,2371.5291994464346,14.34417910190246
68,16.756872100862797,15.91985012693342,1.5542067828759096,15588.717304683294,12.79611038454942
69,17.808917343800644,34.20896206911719,1.6662281913583517,5517.944505661341,11.250032243788192
70,12.355896557945881,31.863770909521413,1.3970897473735342,3944.923555198588,13.390613246242081
71,13.883085296612805,22.992031542448522,1.5458845898441447,4723.700512942894,12.121700168121748
72,12.701421895938122,35.04024767060067,1.6955356927780363,2055.089026787684,14.601840200230512
73,13.690414159094718,32.87182981412996,1.5907646289283945,571.6032589392856,11.893187922589533
74,12.946251950462681,23.13230730923987,1.4071946772480979,1924.855704475321,11.784905364095726
75,16.877241792592457,19.90650882069477,1.6935863984917785,12771.003996162595,12.855278004387465
76,16.525276724973892,17.275392589252593,1.3358002120159853,11307.874695415525,12.37231736407707
77,13.24688887589007,35.75541722026904,1.256169054567447,6274.313539552654,15.524042872306367
78,17.166106383505806,33.49074148858389,1.2441684947777731,579.6141909221631,11.382607360263734
79,16.960344223792198,33.30227879102388,1.4796724902112675,2367.996930958986,11.0939274589926
80,13.221245868018629,30.824297560801735,1.2783658966649247,3458.8770331134306,12.147495786828795
81,13.015403045007652,13.969087133495409,1.5110186727861454,13149.549612150095,12.331209272072291
82,17.241048642297265,20.445217905222815,1.2872686931525983,8288.325425500232,12.546038881727487
83,15.79733617773988,22.302477921845313,1.6307440901013177,8786.42990100917,12.54576994703377
84,14.835265583999085,17.98410314471228,1.393067255328033,8764.221671802332,12.328189468773505
85,13.359049285564565,23.23048457967988,1.4205601959229095,2535.759169401071,11.84453376636941
86,16.05883813862662,36.14440386549758,1.261834520382947,2968.492929569634,13.774752021216047
87,16.358037885133136,12.314206051945675,1.3547906927128834,19855.23375117195,13.09793171488354
88,17.49088219651571,15.647097027245392,1.746679593189551,18408.233544923496,13.139839704897978
89,14.420882628836708,27.723736829889056,1.2819800943982198,497.4821003165961,11.273925966432758
90,17.51432159124455,16.515355791338777,1.3241979500197845,13470.94670116473,12.52061135661074
91,15.279449116592746,14.634849398293943,1.573009484768847,15802.197418865877,12.731080506343005
92,16.83129166887724,25.678005902071305,1.7895419419278649,9905.925351803267,12.795843571232256
93,14.039690386348363,26.423885800322793,1.269236350959786,496.19481359492545,11.363871467741543
94,17.66620091248325,30.29402396799916,1.3159148305068662,2598.618368160706,11.525923161175557
95,15.132395371207132,21.236979687611836,1.3505962573259902,5616.91267610982,12.176443301780186
96,13.703322996320761,17.656398806957235,1.3388617003574785,6950.095028233316,12.12402996196349
97,17.37475331339794,22.11944892161004,1.7085593714480694,11868.886107176872,12.8667158253752
98,16.861386513776587,36.84692293183883,1.7763894717414082,4440.466237889426,11.722490751392403
99,15.971812521147822,36.41848509388086,1.2618546053035011,3214.7453673012665,14.14301142452391
100,12.891750838681443,33.89152465182404,1.3437972401590972,4840.349202523513,14.534509835070445
101,16.621486284872,20.16004889338608,1.3914859837267157,8951.625726635924,12.584291849417378
102,15.840547707460956,22.843775253825978,1.5502350054598146,7575.874979825749,12.476136788356552
103,13.737713969250784,35.2829348474427,1.444155394238525,3377.208294028498,14.673044780291685
104,17.163346724885187,38.678435396537104,1.4821831940022003,212.55463176554144,10.484858199601655
105,12.202333635531891,27.714343922739147,1.2313396554849394,3470.398767450226,11.521832352238999
106,16.153674531437343,20.063067516684207,1.7032664787078877,11766.724251461761,12.787969706490394
107,14.414099684673971,33.83417974603874,1.7579752065366634,1963.2442713015676,9.555518179559277
108,14.278821411817793,14.03096825189603,1.4597328869773147,14530.160714093316,12.488920352326835
109,14.399164754475414,31.8283411929657,1.6128636404174639,1255.929683614563,8.448889231250108
110,15.965190277462703,36.12368413966375,1.2098061839094894,3695.397922590159,14.101357388839094
111,15.14227217621933,27.82671684071404,1.40665185669359,2033.505262243248,11.373660805459274
112,13.881297501811932,30.523108819732165,1.3209616508384472,2037.2194789332011,8.989773603901567
113,15.524716641634376,35.18450570828298,1.4948239679642112,316.163925957011,8.865845302308724
114,12.180963322645505,18.20655154382942,1.3920970757740163,4556.166254951173,11.906608186195022
115,16.42324310801667,35.09472077390626,1.4549682408604352,465.31625656698645,10.084152581667444
116,12.285778120614115,29.56392181912243,1.3303636898893625,3449.964728848931,12.048208020522944
117,12.091634709195482,35.210442089861345,1.4006346306398731,6074.839456940402,15.637567377119726
118,14.146063428483513,14.862281781593563,1.566401048249199,13715.487631757605,12.463886359231246
119,15.871826581682104,21.834559484566327,1.2940353996266198,5470.53884498031,12.169160993731909
120,15.81807647144496,33.67263281098113,1.6590113961625403,2940.1909623052443,11.149706135223045
121,14.887588640621015,30.92374850237279,1.5810798482043134,2049.869460378315,11.158897501417881
122,14.806583346847344,24.06225547741392,1.2868468111149147,2476.631214628334,11.941689727089011
123,15.884072959570315,32.866471627306794,1.2671912890150892,1436.4998953156783,10.096193395979924
124,15.140393255463877,34.68769912205333,1.727264277187678,2290.0826229861673,7.820783852956675
125,12.50914948065343,28.292667696208916,1.5850576395304805,199.85798074107777,9.394063681300043
126,12.064064196291588,18.05312258809555,1.7081091214743798,7406.619883545097,12.267683480172723
127,15.988086129188229,26.383334894266998,1.7629768327904118,8069.882790091567,12.568975916739847
128,16.33787745405609,36.79494048678026,1.6056060843390383,1465.9904415925644,9.376106931140274
129,16.282326223070392,27.895489656721107,1.2841833370438778,1937.252936335609,11.557812581880173
130,13.228647526110233,21.33544141233312,1.6908304419511566,6366.935830493332,12.321697559016679
131,13.173411743934798,16.883583638767924,1.3925674951454539,7588.9178364422005,12.095758580129457
132,12.810594342149605,27.83192867027282,1.4518800764693778,653.9053269109496,9.542031730733797
133,16.77012432515515,25.34403503650129,1.2992224086683366,4173.919243879196,12.284833454122701
134,16.56408813119849,16.61495773678434,1.787012888025664,16476.592536709337,12.972106702565311
135,14.6034762106605,35.629616435024545,1.5661956193573083,966.7385597610983,13.27093015498575
136,16.155072405424043,27.521363725287983,1.3690482339637442,2990.3869273412092,11.692454695624017
137,13.173239860918361,19.48128272020886,1.2655460190396173,3586.4743013983248,11.867751805102653
138,16.72714947208518,28.008751000582645,1.6025716862514277,6266.929695918409,12.269383130096422
139,13.747568742588733,27.659399215212506,1.6149151787455005,2546.774240405041,11.321218349615894
140,14.365518927216653,39.03798004902919,1.3129649939741115,5978.074379703947,16.35901657374379
141,13.427283251052343,20.566428537874323,1.5453548733119995,5783.507475881802,12.209631550294985
142,13.139950174736246,33.2966768845412,1.7446118667003747,215.93169684905206,12.506036630994734
143,13.214903216936905,31.40783407216474,1.712176580806394,824.1800909663602,10.177987138497508
144,12.89433178286063,26.695971680490366,1.3892056016163417,613.3496004404413,10.309697185065472
145,17.138124592701043,12.941165275167123,1.7003941916808532,21630.540951907562,13.456746088270217
146,16.061886511365074,37.01347518203212,1.765368036844425,3030.429407508965,10.370629123264079
147,17.869170001464333,29.81752742282636,1.6940497835307906,7954.299974457575,12.411144486623382
148,13.475818989582406,17.485870103643457,1.7456326673827567,10669.858286790035,12.469702725173585
149,15.463563830551164,13.672444465064206,1.6517294843040746,18357.317868968636,13.005583506761093
150,14.989538089561009,37.219685149045844,1.7262952905613633,806.6579636942057,12.933482263069974
151,12.993824178923408,22.272882141986614,1.4137901947295999,2593.6837185595864,11.83540808905901
152,14.2867866958559,13.719369599429148,1.4989436469593642,15501.536737990398,12.611255652296226
153,12.644311366764448,12.616003786099075,1.3702314551009553,14477.039378330008,12.364597247870822
154,14.412859449249304,22.89304783282904,1.2193995082760056,2076.927907313753,11.905647494606185
155,17.816013912258924,32.143403947264204,1.7868825364845713,8012.362162703962,12.05914777408001
156,16.35177516839076,29.43662494956896,1.2871668072270936,1232.1138158449353,11.307316267492656
157,12.885173406437243,38.34512543203234,1.7257251175657102,3136.5463486245967,15.874443211894777
158,15.002792859705275,16.945972429816052,1.3836514858887534,10140.404181167127,12.2676410717397
159,14.056697303945818,21.7144108742243,1.383603054829605,4146.673135385066,12.037992441360121
160,15.415612313311039,33.01347366886115,1.5275399391761915,1069.7305231198975,10.399438668335824
161,15.116617667555108,20.29645843152422,1.4658410131812722,7632.562227330747,12.404070297947381
162,15.564965915653893,15.067009550704075,1.4038178965279793,13946.763969031555,12.485246780330812
163,12.896449786732905,34.83256043690248,1.3805737009529004,4963.294380731295,15.03624621274665
164,17.797625429069544,12.639495245202705,1.293241168820339,20172.689397004953,13.165163346790814
165,16.139193598082944,34.02269593831669,1.216699631596795,2325.9562303048815,7.871622010880763
166,16.840448805794185,32.34090762563615,1.5551250926795874,3664.0940253441627,11.265674719275099
167,16.64999489796415,38.28355006262385,1.464382881435437,767.098877528976,12.350232877605773
168,15.938905136334196,35.291671403875235,1.4601470926005575,243.40160927032838,6.5591623805464465
169,15.558865311468658,22.01186272049994,1.5536364798484328,7818.9093236080835,12.46218666575118
170,14.56620715945714,24.31146053435728,1.6004133827164817,5439.926234825968,12.24222366038212
171,12.065211856037406,20.795800600007574,1.6136509289411836,4189.853908656934,11.974823311964691
172,17.91752203618485,23.35863299168717,1.7886938180085434,12643.666490067837,12.91917712593884
173,17.192010888348577,23.923894327436482,1.7968170698632984,11467.464023353412,12.77752689063543
174,12.18850260939157,39.87716894826208,1.6859379730924644,5484.4029493160415,17.234324386412887
175,13.009657747022567,32.720621410944425,1.5317834208506222,2109.6089342140626,13.006264856709384
176,15.713681115334992,36.3345395844412,1.4126381765740974,1652.5828765302253,13.162802948180778
177,15.928925329381503,25.426079309893236,1.275914298680067,2857.357993792866,12.055762036115055
178,15.34556505758778,19.12650170979796,1.6959994887297904,11392.003073389335,12.688331131427601
179,16.912430781748316,13.223860410196458,1.453202771907379,19365.197058072004,13.098617030591782
180,13.619644449695873,22.59328736135705,1.7228220302955861,6445.241235447523,12.338274990516307
181,17.033841735836138,21.235947886546057,1.6905499410322788,11870.044431130415,12.849032551596396
182,17.615233725263266,25.32956908001967,1.4075736868627395,6507.335962375708,12.536909902076236
183,16.99394916698663,38.24682618610736,1.7323504784413606,3381.593386084639,10.892850333342157
184,14.946488966384901,25.508722775277096,1.6298344637614806,5587.973387429204,12.236786186513617
185,12.699106277230134,25.1590539803634,1.4588800241009958,921.5210606972404,11.167764402165774
186,14.603654937275682,13.977127935565248,1.4522097079229128,15041.196169001327,12.557823275539269
187,15.786026365376028,27.222682497892876,1.4035094358552584,3115.438644145857,11.657487539385814
188,16.224054694230723,27.605561185735112,1.2433540014885147,1564.2380666580714,11.519618828870442
189,13.027624491933587,26.45540099506414,1.4480510591107563,564.2471213380566,10.847763927150588
190,12.023526565062815,23.11921828223045,1.2317771807240092,1271.8816016869055,11.178262931220303
191,16.611232843286462,17.993357346934065,1.2480570167957175,9606.61232317582,12.310238701176427
192,14.894705985288653,37.6392052444821,1.4772907596344949,2651.1138020184912,14.673046841356289
193,15.081796341068276,25.64327647756756,1.2169240531899645,1132.469267063777,11.630750952389025
194,15.622362092961152,17.5958711770702,1.3349449453891236,9700.042757963647,12.300778614894627
195,13.554787779859303,29.536193160408438,1.4185276251477508,898.6787615462134,9.340431458586924
196,16.741314663281194,18.059918975067355,1.7995103287001433,15307.56752579299,12.949895975771382
197,15.53159699765415,17.434278668342653,1.3966770553094878,10407.746498631363,12.34306665476588
198,15.092431340482468,22.43412880383047,1.7205218167943945,8690.993415790932,12.554497146794738
199,14.822530906741934,20.21890300735405,1.3661297674574489,6236.186281415176,12.219323449305204
200,12.441417863814173,15.21247564195196,1.671982451393219,11268.335297101154,12.262589787826004
201,17.04742699204603,24.872300161769584,1.4361505057013328,6457.741267392536,12.518725800832742
202,12.231439983176204,14.743454188706659,1.6225973900474386,11284.245751953134,12.22862883611845
203,16.269081505091396,17.413644514947542,1.4243728992953544,11719.20064202483,12.436426645415022
204,17.191410417275698,39.474049164708234,1.3518791257739953,2155.853858117711,13.88215644331216
206,14.58094834336967,19.115097871423597,1.516906843815284,8492.87096522051,12.458263254275089
207,16.140658074272352,31.52232883915734,1.7002972723526888,4978.633725582509,11.249991479179775
208,15.688327430465954,13.265649064951647,1.7537815168462103,20008.661135754788,13.226549765666974
209,15.796830994451039,12.51783185400944,1.76864696441033,21498.21715223481,13.411484351925628
210,12.631045842381825,20.34255119632729,1.7191326943323841,6421.697236517642,12.269277575306717
211,13.581949426358937,12.17501016598036,1.6934386455248203,19265.941621853064,13.027870189771628
212,17.207974776828703,26.123194725233365,1.2733658710057738,3886.592526119209,12.287304949443767
213,14.92234127338578,21.79454621551737,1.3433608567186337,4818.079990832863,12.096773483111745
214,14.955681046073842,17.91034272759395,1.4332259279459674,9426.042985990247,12.365431712391057
215,17.198797965373586,22.2642217466406,1.6565073604089873,10957.847354345655,12.781947780196008
217,16.35359491917239,16.841472533105584,1.4241032553271968,12548.452423935873,12.465031538624066
218,13.444779041889829,21.427248586012364,1.78274106040233,7555.378612188911,12.445311496813199
219,17.45343768284901,35.07523510594517,1.4860500207693637,2211.858832709374,10.838376729503587
220,17.55431993639783,29.187386992220894,1.527963374021387,5753.437883789371,12.185431336351146
221,17.29116072913517,24.39012456473501,1.6718612335004601,9873.500867857381,12.700641226340837
222,16.343288430190327,31.83937941572364,1.5774912809501729,3545.806721796678,11.212628621324924
223,13.296848677519687,24.019812970429122,1.5203541609866984,2981.6749471651788,11.787188689138254
224,13.246598812578242,18.42462205615998,1.584413491035416,7826.449522620176,12.327616566909128
225,14.099422811722423,18.81407609486466,1.2150299556987514,5017.902539788208,11.947075088547612
226,16.496300496496605,37.91288953006743,1.7542231268609345,3092.785591773647,11.148998177946805
227,15.512827395788834,19.17484623127767,1.6795542261197909,11420.1938404404,12.690637407915707
228,14.410271575571457,39.14002190939478,1.5900507606576466,2752.9784213651765,15.564167969709585
229,12.174954724711728,34.90338126914728,1.5465570906704635,4336.608372863064,15.021881016732937
230,14.519783375353335,22.320075253456416,1.4849463325761945,5424.401535676621,12.24114111099065
231,12.08738760387839,32.983092605114464,1.3480201825199947,5375.264394922705,14.509270954273832
232,13.076310147994228,36.519580868666374,1.364398467428322,5801.532391218463,15.663268849432159
233,15.921905710104161,33.08418121840502,1.5095650551656417,1489.5257391034684,11.162120755970252
234,16.148018457168284,23.934712081860106,1.229125099835221,3543.230515762301,12.138737789702812
235,16.559706969149914,25.1368650078114,1.658659392183481,8322.234822637873,12.714378293584407
236,14.942604525019744,32.127593517662184,1.4332839233664996,270.4194004583209,8.952872776138573
237,12.055143716574065,30.87956227648708,1.7364806730389053,479.28364377050355,11.82046742876662
238,17.151296929730673,20.36199164446398,1.575280720878805,11474.359105195172,12.776162412790075
239,12.570041661602778,38.25236483720188,1.5151242897897599,5840.216748593367,16.574613477331898
240,16.75310156675846,30.416445038447083,1.4623769346813076,3325.574434116513,11.165232227711083
241,14.015489383217906,18.461155072315474,1.5569065792866814,8705.204318539994,12.417402733946146
242,15.145431929756995,39.81682683899676,1.7690513068741596,408.9332532641312,14.77559748950674
243,14.162520067537905,29.75464807770887,1.6344739907272472,2237.683402665209,11.17892875116578
244,17.420631368518393,35.454622457053034,1.4376226857322312,1338.7094996624182,11.268618380709619
245,16.80307956671313,18.278690923308744,1.7678771402827511,14885.637686876335,12.920972609039309
246,12.605252986216879,21.222262409538715,1.5080463343461539,3697.7317892849387,11.953297259668977
