id,des_dec,safe_head,jam_dis_0,err_x,err_v
0,2.3446523397685803,2.1259258364752567,1.7042774962440161,9792.068185385153,9.520406879484447
1,1.904129428070802,1.8681715405728203,2.2026967672625446,7597.277627063282,9.3160894162099
2,1.6510990393129537,0.7792962992461321,1.6433655519913417,1108.8964713616194,9.756498235053323
3,1.0109289819747027,2.9926836490416364,2.182448479343023,17364.275938140847,9.972196395846913
4,2.6015113955530174,0.8592847690598335,1.9428139863330016,1846.190715620258,12.369082550978263
5,4.994696253174137,0.7512834385713101,2.403540341223555,5708.299607657864,13.252724182210807
6,2.85557805722912,2.326350584872925,2.167457153445981,12357.255120200205,9.884593079062569
7,4.0363102051642015,1.9819125933184112,2.041148608272496,9746.709350169986,10.05856575815596
8,2.6045747887533888,1.89725259562025,1.892286061659956,8024.979392808035,9.688066834291003
9,2.2251758027190585,0.9218665308593511,1.515354532919365,1590.3535612527023,11.356450243213608
10,4.586035569220323,2.709904240038014,2.4845547596483346,16329.180419688573,10.329606988415119
11,3.776097173615834,1.1138755165649128,2.351430247990815,4270.787792569811,11.830301787845215
12,0.7901868438738937,0.5651071536523797,1.844421872825635,898.7084968054207,10.091593361567675
13,0.6372933380616522,2.5795978591532487,2.3021422735966866,14203.266454695642,9.519084608223093
14,4.9571915452767685,1.2951728360440067,1.752134222520135,3110.123264206389,10.212485431408144
15,1.864630650589364,2.0227212754761026,1.639347945941493,8605.68293144205,9.344957097144654
16,4.837736343862345,1.15610328507822,1.5323054434411816,1232.63262536719,9.280227609560963
17,4.631716417514675,2.490786693757317,1.6088643942198284,13820.691495543324,10.20265782727516
18,2.0494028042133214,1.2500078125862375,1.565569741112075,690.7296978225719,8.11105545467713
19,4.938123225452422,2.981561470055267,1.8490881655176925,17586.387330533864,10.431563514499366
20,1.2880369718597597,1.4734639477347187,1.5596242352316154,2524.464493144855,8.62425322140573
21,1.4912921377145507,2.223794052257506,2.479669807080599,11303.437933364214,9.385244257173792
22,4.03637413434669,0.7068061917508999,2.38736370988074,5353.4900794943405,13.246167895588732
23,0.8109704879587533,1.5751128041564915,1.5041539679812357,3523.641927204422,8.240242555343842
24,1.7413337031261829,1.5456383801248317,1.6845572357454746,3558.871303531152,8.78691054060954
25,1.477883225553832,1.456435357229306,2.3312727068110126,3160.5065410868765,9.067775679152534
26,0.7939682879283825,2.8320819828712978,1.9410358634650766,15940.304669133004,9.786087380511669
27,3.859134351931612,1.3043522952848223,2.3645943063671235,4175.276490919417,10.665068108884716
28,4.118862362554463,2.440815720589633,1.677541949975946,13357.074736939614,10.132615313181853
29,3.168794892999829,1.3801930122971258,2.255510009834848,3572.3894468582066,10.135781285417561
30,0.8561643690448446,1.112441194935299,1.5932266144226164,2121.0146153306473,7.646761118190233
31,2.6572472903801745,1.2252035190835662,1.7593977780206016,1082.3609041777895,8.617789510000572
32,1.7427991597137962,1.759110068522812,1.7398990973614223,5945.499829548948,9.168652089872614
33,0.6747792567028961,2.200864319695653,1.7566440297270685,10285.694758192152,9.124594503498582
34,3.427865363138922,2.4039640053267375,2.2426414788456603,13388.278119022922,10.075319428885212
35,2.7872471669763077,1.342812821386981,2.102080724078234,2922.4634348878394,10.06890401796352
36,4.442914660866887,1.7930175093082494,2.4181439565236276,8853.274725573907,10.30625406681004
37,4.132904407953273,2.8971379358156195,2.0789138212926614,17095.19557065864,10.320898734432104
38,2.389676689356225,0.9314174080725003,2.398473704726655,3950.7730865316917,12.832731288271725
39,4.907472685486145,1.3395087827477286,2.1332153473285165,3914.9129615186184,10.316419074863912
40,1.3923674739561192,0.5305493427530221,1.5283571762730919,1584.7306151466628,12.043905656987773
41,2.8355525737652783,1.0723392012271409,2.2775708612028294,3400.740401545181,11.673028088758644
42,4.762269917016842,1.8706700044665776,1.8495226040887873,8789.943702513589,10.104551065982411
43,4.221836437964182,2.0112198222342386,2.0317977774391385,10055.92139153556,10.06469144050927
44,2.7801756417733983,0.6456144711507662,1.6869489370827049,1043.9407916045436,12.646780979321232
45,1.4044818713724172,1.9151675975704492,1.5723169118318823,7373.881717668544,9.098349602976214
46,2.429966477326184,2.955991175090707,1.5921669127858353,16697.86972275937,10.10307238669826
47,4.261113493189058,0.6889874655633561,2.3545900784833274,5307.584831578554,13.273790861078444
48,3.614947457260313,2.799328884785248,1.828112270623309,15965.095782123763,10.164797763369098
49,2.837941740299985,0.5590821823124488,2.438508316040228,5234.513802831358,13.78481534826722
50,3.0940913978266154,1.2951760699392494,1.6378299642691676,2018.5971698990943,9.59880302793468
51,2.702507788423716,1.4315140249509657,1.5108485682791577,2984.309385836542,9.574201993604397
52,2.52018255712721,2.3099898341320166,1.5485473370276452,11394.70802055512,9.680968636462609
53,4.250058243916348,2.1808986026212795,1.5239673835224172,11006.831761798687,10.048922638931922
54,2.7517993505350375,1.008741413530448,1.9845800107799025,1876.0370248866566,11.470116237251572
55,2.4614219796628998,1.5946487989490454,2.3899138251491463,5713.15324452697,9.95689995088097
56,1.0648559001912286,1.1386093045958499,2.4437432145965596,1981.24071627443,11.547533991261641
57,3.8151265842385724,2.559570147387098,2.4295161178273172,14963.819609951579,10.206461179037294
58,0.8255893283877993,0.7446351658689455,1.9461364874345892,788.4246693453125,9.466301832863332
59,2.768075863545024,1.7394094352390892,2.458763120486106,7441.284657255073,10.014157300797015
60,4.328400937058176,0.8233269745361694,1.99780309935643,3138.2922250572205,12.451820897377276
61,2.8295077702047156,2.549031934034418,1.621415880982008,13612.658440357407,9.883487696818195
62,2.613067681535739,1.3335214436894156,1.9427967328046534,2554.364850275256,9.769306154612748
63,4.666576556099964,1.725831411795264,1.6028241114102895,7145.842702541483,10.115987096388992
64,3.3221496110459423,2.5017521033093595,2.4122721755169376,14315.067571234875,10.097658747515316
65,3.705186802517906,1.5639175800768492,1.518705966338283,5001.201538661363,9.993524491677428
66,2.683127388976774,1.5205231766756748,2.419058901143832,5225.9063515621565,10.01644421629945
67,3.33627887996809,1.693622847869761,1.7169080941709707,6325.999280691582,9.99316188471469
68,0.7033564810347217,2.717277357474722,2.409427160069179,15449.907354016199,9.665182592163966
69,2.6245295982043455,2.1922890222773033,2.2530219145225483,11164.251763504382,9.762747832803466
70,1.2714946820528956,1.9802542946259623,1.556319809224275,8009.768781326465,9.128286731303007
71,3.8133417475583333,1.9364048985118159,2.388614696486955,9717.524875509816,10.12862693415357
72,3.0452932172879374,2.9687616175114253,2.4103841416633887,17601.84833168149,10.211930264436536
73,1.3994033198701192,0.6886444517533725,1.6563811482902389,1164.0962430687823,9.914842692912622
74,2.0910121554490746,0.6875695607252168,2.376612386032587,4112.182748561431,13.520126224992449
75,1.9334616258752804,2.3305453759297294,2.3943540504452208,12274.053868058361,9.601996501215977
76,0.5705998710049158,0.641661908766394,2.491303609264775,2180.0394734923593,13.813872643138653
77,0.5185764676500373,1.981992466310146,2.456442217082828,8742.720467575911,8.879753986845806
78,4.167938445907483,0.7186173556212789,2.3250643878971577,5066.409392423253,13.257970507234308
79,1.866820013159893,2.6013610494285877,2.302507888607595,14538.432449880054,9.782819916925186
80,3.648059856076187,1.39575911002989,2.296700603920618,4087.9746768217597,10.116087647055549
81,2.8295749162754644,1.0166396807328146,2.0848052515091426,2467.0198813271145,11.717969718480605
82,3.256358379582361,2.7839282794091122,2.0850595015539968,15993.407362158687,10.102605946256645
83,3.0354282276247355,1.2126980828041638,2.414679128740646,4015.9513651961015,11.223001712026102
84,2.7358248661436586,1.5085654419821912,2.1199562944774617,4677.365680299203,9.92798889572706
85,4.788459526566946,2.9623572429035234,2.207981539149308,17796.60395282462,10.434562692849275
86,4.033131623525833,2.336755455327755,2.2934522852770027,13166.501846041881,10.183359335230913
87,1.2059081717903801,1.2544891944189724,2.1415613430912037,716.0366906542799,6.412434293052678
88,3.469015543517567,0.6861517676367092,1.7483341563033057,1637.2562694876642,12.519543471960926
89,0.7347120556349007,2.5390816239272027,1.5646304714730945,13203.371267537672,9.494486246968323
90,4.718274403434546,2.255111672566154,2.3572448486953124,12721.882043739626,10.240608846486515
91,2.823113859852956,1.7658468142165067,2.106249608849043,7225.629365086949,9.884591867751485
92,1.1339787922770646,0.905208715985069,1.637694831599954,2277.421991707989,13.534789500359212
93,4.178591652705752,1.8726720719673138,1.664034432360662,8397.81705467728,10.018146316228917
94,1.6734320864706154,1.0361922082957307,1.7019929486430336,1200.7751294370316,10.259730125867726
95,4.90480361517134,1.2263002808392216,2.3407054584368066,4605.837161158416,11.274327731133912
96,4.88253931165483,2.6180259975864004,1.931527572640525,15200.364755791028,10.286280441868353
97,0.6369931741565917,1.9518827567375927,1.9782151130164862,8005.095701937224,8.885599910911711
98,2.209338698306674,0.7306654530706667,2.3797096650416263,4139.711179823189,13.455681861329031
99,4.450756742256841,0.623071768208165,1.9761776746486808,3453.0986892178757,12.97270845151313
100,0.5738389025685674,1.6418800381541416,2.3696481170289667,5030.820641197918,8.352842590992497
101,3.762810428722991,0.9410235896760553,2.2221421163294144,3899.613559371512,12.345055188053802
102,3.109235043272296,1.5863508980947656,2.1789872255104124,5692.49374959279,10.128118901666998
103,3.8500634133159832,1.1586441444532896,2.3612003707928713,4284.7292480097885,11.553313129473054
104,3.5507130628741552,2.488363482545253,1.5501479701277312,13372.716722600555,10.037685154332097
105,1.9267719159586623,2.6237103132634303,1.8635279327678034,14326.357988190695,9.795515368476115
106,2.331225338355469,2.8752354508594644,2.340264531221239,16777.364120602753,10.05044308320047
107,3.1897696151389447,1.854903296540365,1.8279293943423123,7915.223377265405,9.856821837231008
108,2.4476636402344956,1.1246459677400427,1.8576947810995392,825.5856895622982,9.4377245034209
109,4.79126481056365,1.5834448877442346,2.491645847754139,7114.183867834018,10.532754840110877
110,2.230894598484194,2.501754235226679,1.5410040344840705,13029.821820223364,9.726903295803476
111,1.4765952153974609,1.2295893243252158,2.477130975091346,2686.313328211449,11.463516790743906
112,1.3078705279521383,2.3019855414310286,1.8979158651472865,11461.208398997178,9.410337977859507
113,0.9312143210912545,2.558118777006874,1.7939346307460462,13600.379483935454,9.56143378365691
114,2.9690306801533572,2.700807538153377,2.098710957093337,15321.140300444782,10.01756367584188
115,1.1286517399183262,1.7502597781972637,2.0719910046463306,6047.6798178064755,8.915669716655636
116,4.935394255875373,2.558954329496492,2.2966771085644115,15157.93397982237,10.325713340432058
117,3.422399289562539,2.447641409547452,1.8968050359307833,13364.857513221146,10.042950745907705
118,3.604834599727086,0.7228087770910934,2.1466514949758886,3868.4963931003535,12.936997747156736
119,4.802192379682602,1.175563533347507,1.6240775502096993,1511.3134176908275,9.5869988410588
120,4.782338177475252,1.9084408897413518,1.670200334694735,8930.464519569965,10.06881264570953
121,2.0835766674497567,1.7989274177799364,2.367957892239473,7235.218663272857,9.531445158813671
122,3.3749989330183596,0.5014287634043691,1.6841290836618015,1581.2006699948413,13.193789691371755
123,2.0773706699596683,1.3107368452629813,2.2745046496798054,2520.301960480648,9.923562237402273
124,2.0111956074582333,1.9887555250463933,2.06289852759925,8706.93792200338,9.412883199071242
125,4.272313497204616,1.8065784017466222,2.1154997453457427,8411.249998464025,10.163161507271717
126,3.74561819409377,1.9772061947898665,1.9965014081513064,9555.900553410938,10.017148306993207
127,0.7833664091493475,2.2197735308374127,1.645952231988082,10383.757231461614,9.174363061348874
128,3.283026957963143,1.0191720857749471,1.5916350828085768,653.4114225167531,8.454741391530435
129,2.6763898116226335,1.8455894611348382,2.248856349690065,8072.054554388607,9.826960218058357
130,1.336480934331445,1.0428375708129176,1.8619639076149221,788.4657029434775,7.911811590572227
131,1.7292506843937911,1.3206672011036709,2.3636054576977603,2466.358128814208,10.256922671490559
132,3.9418750542846794,1.4746012929012289,2.139642022351032,5216.6441097687375,10.346068188468132
133,1.71707776410014,1.7254935219116325,2.1543738832080743,5993.7062665331,9.200190703931824
134,3.09855179950317,1.8778286643905595,2.1373691423192622,8480.225408829829,9.916954367194563
135,2.6553007117152463,1.9728205212390733,1.7856812635868975,8654.791215026988,9.704105338115918
136,4.855328041562055,2.6008053421460935,2.2624143226359186,15421.18368990673,10.318668358946805
137,2.4555139234246477,2.988850136399921,2.4146685059214055,17672.117335336457,10.148799660100844
138,0.7412406493923791,1.989096078716455,1.6693842757131108,8120.836066607689,8.966903606006333
139,1.4022377984103458,1.136410421343985,1.7301912772826957,1272.0217071940865,8.585833454924979
140,0.6007705289903122,2.626018672800238,1.7676175914523924,14103.053503120524,9.551818062511243
141,0.6973420539388399,2.095770004497294,2.158738663973889,9639.34667789605,9.056087092887315
142,0.9626428007493861,2.3424297119348862,2.190659053002871,12058.509837437434,9.378079152191814
143,2.0647680134158857,2.2234548854592884,1.6282806109675476,10575.23965811906,9.476354919878514
144,2.36308501072725,1.0153430008845215,2.296017009381937,3224.7905117762625,12.161962888766558
145,3.137030041683775,1.4596806518802663,2.0986796715992377,4388.368500053748,10.15593149604714
146,0.9491501459993579,2.195767032042665,2.3062460265960256,10792.304727742187,9.208230637633648
147,4.696356255642688,0.9722741395138239,2.3970591383914788,5157.076774883316,12.71150273429647
148,4.0659590588712105,1.77670829210493,2.461629870775084,8527.490683565586,10.265738021086516
149,1.6662759042428237,0.6176629263305808,1.9254003896929306,1527.7236413652754,13.306675179044085
150,4.946342598401863,0.6033019686881489,1.6366729854265394,1659.6817103028563,12.711436771460544
151,0.6547116278107301,2.1776027793108312,1.8198506816839655,10116.130912126146,9.097128205744522
152,1.516683017792648,2.39424411477955,1.8377044548734414,12273.160736060176,9.537212513420654
153,3.5548637653327595,1.1300274576368854,1.9775394361180578,2101.66194197027,10.74249474254028
154,3.4938432331894225,2.892509683248966,1.6319012879470551,16400.074781330644,10.179651487353476
155,3.2455005231942433,1.9010772340191417,1.5087451807841694,8049.911725352861,9.8071801567948
156,2.5295471380433705,1.6649809701490659,2.265602706327802,6259.929161485388,9.922252551121094
157,4.661963382586128,1.4332743885244095,2.2453094407172394,5145.212616640135,10.306651372670514
158,1.0609360931524623,1.2362152070784918,2.3895636731471166,1558.7690869145104,9.979022362222112
159,2.9085878589649345,2.9128081195614888,1.5746859391695915,16414.90849165459,10.120117225628087
160,3.699805464920678,0.9881414619468407,2.3214684545229476,4304.890394998342,12.422332471714014
161,2.4788719145507194,1.33792974748355,2.0024570496478438,2550.6423724706033,9.795161557041917
162,4.41519515744579,1.2900552009383544,2.046087708788653,3177.4288457787657,10.308946643930595
163,1.9084706682114432,1.3750214976853823,1.9240420737308614,2181.5495557717463,9.111220700501416
164,4.942939784134492,1.7833752014657493,1.729244362969669,7944.572607009541,10.160564243710034
165,3.3177718476092033,2.7856192067763135,1.8138199258692311,15758.33754987521,10.095266410077192
166,1.2629489943118224,2.7613872526477596,2.388515811634463,15851.400768131627,9.807468797995401
167,4.682664597385406,0.7589395470246997,1.7670589006167692,2045.8628060178685,12.46023720319134
168,2.2877175977761635,2.1913417067720333,2.273290948600687,10962.746505897612,9.596872781899917
169,4.908562391940037,0.6831662396962602,1.5717881298151382,1150.4795799519297,12.32421991639566
170,3.155260981238349,2.3708392589573686,2.2838370803630936,13007.477444961416,9.999861461848878
171,3.290608585587747,1.200014235526468,2.075994352920773,2430.8325243345,10.478698442086396
172,2.947871390177329,1.9540166163564703,1.5154047981644294,8359.437553083799,9.734182055609951
173,4.327730683944475,1.4022968683508525,1.8001673111032006,4144.025593750503,10.166754000505048
174,3.374159788478157,2.696975818246149,2.018671974997678,15347.709465148753,10.093522726331392
175,4.776125218411565,2.7120231375701467,1.9209262544413748,15835.048556517964,10.29337668230771
176,3.654057151307975,2.6160498168533333,1.6885538444785912,14554.426770400194,10.109108608702496
177,4.668281443759408,2.822900721588783,2.1418507876716104,16783.793618394888,10.3505500585821
178,3.695084103047369,2.5566713840075903,2.3872122872938064,14858.83753185661,10.18344025435614
179,2.9768895218643725,1.4623697985441835,2.034863474997456,4231.5811095285735,10.004886766474705
180,3.725735447778566,2.932601821473321,2.4380547325199147,17518.604351378614,10.294111701422233
181,1.5438887514240385,1.1580187710936403,2.468964017192684,2875.9034022412834,11.892914463123553
182,0.5396970692243201,1.5060071952417926,1.8574060797351155,2999.376482813117,8.085047584907771
183,2.0593488797357367,1.7631813677919004,2.1336372051081813,6575.01964470987,9.446746197989352
184,3.2726271405018195,2.2544614711180753,1.874721477630387,11657.42933018228,9.953799891374555
185,0.8811578518118097,1.3179548782634076,2.089586659072453,1107.199501573295,6.653809751927426
186,3.1315023493033767,1.950310928042113,1.7894355627635428,8748.974329892004,9.851864316946912
187,0.7114738782648478,1.6262543180230902,1.722554979542739,4273.044520115841,8.351053672132073
188,4.5962556986059795,1.9744692013092293,1.5565181858370867,9331.925755236687,10.02044004621332
189,1.6601724063568315,0.6565258102777745,1.5354831356189056,1495.521635366734,11.873871456491239
190,1.1914636988881373,1.8931522760516204,2.312810179508209,7811.930117994594,9.039199363794667
191,0.7878033402088814,1.0974255625061309,2.3416573793510573,1007.7224472843326,9.348639617840377
192,0.9008436132192968,1.1920849267514653,2.464967289009303,1670.766230439902,10.457193705902673
193,2.5097352772518238,1.3410732549511608,1.6408924838515568,2131.945245073233,9.609494542706363
194,2.916335128167261,2.9993595429888504,2.290298879387633,17679.577017400632,10.208138977562413
195,4.621511179303461,2.2713880269292437,2.144204284928174,12593.547921878051,10.203610032344052
196,4.707042866562808,1.9831796310143228,1.8757626153812532,9855.414078461086,10.07987989187793
197,1.842482363726908,1.7529637038230355,2.4468555579918583,6663.653060530496,9.375174993106526
198,1.1822250255177054,0.8503307925177634,1.5996458371528866,2256.7208176192294,13.626798133969592
199,0.781480022204142,1.1013862371039127,2.3875842029540806,1208.175419242387,9.932701890980942
200,4.793204729611702,0.5715639622620459,1.9815345378636713,3675.854857554943,13.145765781280593
201,4.873567381282835,2.148550923978212,1.5524196251110394,10969.332092360291,10.132048271212039
202,2.8862958219359496,2.9558816377581167,1.6732260790238649,16808.01432927179,10.149867375673084
203,2.9395813959143045,0.7206042796270788,2.3686275945087916,4656.100122308492,13.42773745575471
204,1.2657506956495022,2.54109567430059,2.4021625897167054,14053.82932424529,9.623987579972662
205,4.775407431571677,0.5269394515015609,1.572865213468675,1383.6097058997964,12.702124799254928
206,0.8296795051026844,2.1103902504692567,2.0275950558131672,9683.421675207064,9.10823636285775
207,4.833738223886514,2.3488517818678556,1.6493022200008665,12740.12669714504,10.19006751440614
208,4.135378173981078,0.8269958407620086,2.2852455418167774,4640.248339400709,13.023873025385488
209,4.097731314140967,2.1950443848722196,2.2249353238284706,11901.279250203901,10.154350284221522
210,2.4606646221430544,2.5895272683807735,1.9167239150868687,14150.037036915825,9.854879327567405
211,1.1455036191552597,1.4660530821894984,2.2375606034685824,3052.1630195960574,8.700165439246947
212,2.963176650390963,2.449473118061429,2.366768007182956,13646.46032656611,9.97413066550316
213,4.998234825703704,2.8034388686601988,2.103490622615765,16701.01508896607,10.369170394365284
214,3.5361737302760297,2.326047434924275,1.9826364224971185,12499.500330788605,10.046147822911736
215,4.213160985332736,1.995989474319521,1.5554469103008022,9336.043049239384,9.980121941694309
216,1.085983230613139,0.8465786359227824,1.762703696840823,1412.8913513843252,11.826227045239984
217,2.4831271717241483,2.033998943618003,1.9845868389284185,9338.929990676022,9.648996657018968
218,1.6442904373657052,1.7445293529159174,1.520657275927244,5559.26611684967,9.091125350580235
219,0.6943541966286328,0.6676972819282507,2.2671510529021224,1488.5043400029845,13.26041934630273
220,3.8442245085264224,2.945499096395329,1.5618271773225008,16755.63880506072,10.241093768934434
221,3.5306884517735506,2.970451774144414,1.863422113542768,17167.319586337268,10.245174537475787
222,3.5089698474013185,0.6807847283702102,1.6440302365219375,1103.448750509782,12.297221279963832
223,1.8338245088690424,0.656282633107466,1.7191567719541607,723.6691000160057,11.820577608630755
224,1.5206832316906056,0.9685466408535166,1.8680715992362642,539.5412272952024,8.293257338278277
225,3.195515402524933,1.1664814283873965,2.2316905395356206,3230.762713655528,10.99826616345078
226,0.7262007963629856,2.6244290128681182,1.8844925968022137,14214.691942780037,9.582172760844667
227,2.9751666291569188,0.8212101295268679,2.3991104807295205,4627.547260232031,13.140418539941026
228,1.8581234393648058,2.9753915517996474,1.701354055292529,16889.711744009543,10.062050627788798
229,0.8290250405887646,2.221044324566282,1.6515022727351287,10408.07283148806,9.188405467841267
230,1.8979646043056944,2.528189126913404,2.3446701922426905,13963.174767724517,9.72782034676083
231,3.9935987750455286,1.6521356389314639,2.049729033599491,6815.179855081223,10.2260464842844
232,0.6266522378114995,2.097845209540882,1.7006710326289967,9221.993152888652,9.02444073915445
233,4.971113144464907,1.0646298157193743,2.2177901756294336,4164.125175217471,11.770358938685446
234,0.5407728680162668,1.9049530251607574,2.262154922546131,7765.459240530952,8.785102718629034
235,4.1119905900891265,2.4691138429867374,1.959914999946467,13891.759982350293,10.17139983732578
236,3.754249518555661,2.335548040307825,1.553132179266459,12226.03375925099,10.023451388320732
237,1.0720124185502984,0.619371713983484,1.5598235552930837,2086.27835510207,13.932271820960352
238,4.360973732009631,1.7617401261686967,2.3833951152605573,8482.98348015988,10.302229604466369
239,4.978939526318052,2.1282982076833408,2.202631825406725,11610.466669104659,10.204365122201903
240,2.9250898346412884,2.308490986227807,1.542320633338597,11559.450198944305,9.812454079222972
241,1.780961582319629,2.2944250970873297,2.446782796966378,11971.89823712844,9.535248472590556
242,3.8433553435049546,1.1531372472046229,2.1147148788345254,2993.2912723664435,10.852092428572004
243,2.3088266185233457,2.4455775082434528,1.510619788049052,12520.911994208265,9.694897057956295
244,2.4907768973365405,1.4475716522713127,1.624017990463142,3163.783299041307,9.568145614099674
245,4.384117383158835,2.8943868906700514,2.0666166608465195,17130.589863944748,10.35066401137974
246,1.480644987113028,0.7634740915702649,2.3631452635888452,3159.062422004295,13.314549674353495
247,0.8338843615113112,2.3600230252114294,1.7738836910771787,11816.823467245707,9.356129705782175
248,0.5859405118021092,2.7882724940113746,2.2222403549414333,15823.524450075143,9.702266066027311
249,0.7574462614452052,1.2006222600937992,2.3971447645152093,1030.5194266904325,8.060391963913053
